|campos1234|R|300|20121593001|04/06/2012 02:06:13|6795.65|495.95|0|I||||
|campos1234|R|302|20121593001|05/06/2012 17:52:32|10050.00|750.00|1|I||||
|campos1234|R|303|20121593001|06/06/2012 07:06:21|6000.00|0.00|1|I||||
|campos1234|R|304|20121593001|06/06/2012 08:06:50|6795.65|495.95|1|I||||
|campos1234|R|305|20121593001|06/06/2012 21:23:12|15085.65|1385.95|1|I||||
|campos1234|R|306|20121593001|08/06/2012 02:06:28|16670.00|1640.00|0|I||||
|campos1234|R|307|20121593001|08/06/2012 14:33:44|1500.00|0.00|0|I||||
|campos1234|R|308|20121593001|30/06/2012 10:06:36|2574.00|0.00|0|I||||
